Nume,Pret vanzare (cu promotie),Descriere,Stoc numeric,Link produs,Imagine (principala),Categorie,Brand
Rochie Laurence rosie,594.0,"Rochie laurence rosie- stil elegant- croi mulat, conic- maneci lungi, cu umeri maxi- esarfa frontala, cu nod pe talie- crepeu la spate- inchidere la spate cu fermoar- realizata din lycra",1,https://ejolie.ro/product/rochie-laurence-rosie,https://ejolie.ro/continut/produse/11634/1000/rochie-laurence-rosie_98218.webp,Rochii de seara,Trendya
Rochie Moana neagra,337.5,Rochie moana neagra  :- rochie satinata cu maneci lasate- se incheie la spate cu fermoar ascuns- are push up- compozitie: 100% poliester,1,https://ejolie.ro/product/rochie-moana-verde-11623,https://ejolie.ro/continut/produse/11623/1000/rochie-moana-neagra_98253.webp,Rochii de ocazie,Ejolie
Rochie Elison verde,299.4,"Rochie elison verde- stil elegant, pentru un eveniment special- decolteu petrecut, in v- maneci 3/4, bufante- cordon integrat- fusta in clos cu rijelina la baza- este captusita- realizata din voal cu insertii",1,https://ejolie.ro/product/rochie-11563,https://ejolie.ro/continut/produse/11563/1000/rochie-elison-verde_98397.webp,Rochii de ocazie,Trendya
Rochie Elison fucsia,299.4,"Rochie elison fucsia  - stil elegant, pentru un eveniment special- decolteu petrecut, in v- maneci 3/4, bufante- cordon integrat- fusta in clos cu rijelina la baza- este captusita- realizata din voal cu insertii",1,https://ejolie.ro/product/rochie-11562,https://ejolie.ro/continut/produse/11562/1000/rochie-elison-fucsia_98398.webp,Outlet,Trendya
Rochie Florenta neagra,526.5,"Rochie florenta neagra  - stil casual, elegant- croi in clos- decolteu rotund la baza gatului- maneci lungi- inchidere la spate cu fermoar ascuns- realizata din piele ecologica",1,https://ejolie.ro/product/rochie-11561,https://ejolie.ro/continut/produse/11561/1000/rochie-florenta-neagra_98400.webp,Rochii de Zi,Trendya
Rochie Donnya verde,351.0,"Rochie donnya verde  - stil casual, office- croi in a- decolteu rotund- maneci lungi- clape frontale- inchidere la spate cu fermoar ascuns- necaptusita- realizata din stofa barbie",1,https://ejolie.ro/product/rochie-11559,https://ejolie.ro/continut/produse/11559/1000/rochie-donnya-verde_98404.webp,Rochii de Zi,Trendya
Rochie Lorry verde,378.0,"Rochie lorry verde  - stil casual, office- croi in a- decolteu rotund cu rever- maneci lungi cu manseta tip clopot- inchidere la spate cu fermoar ascuns- necaptusita- realizata din stofa barbie",1,https://ejolie.ro/product/rochie-11558,https://ejolie.ro/continut/produse/11558/1000/rochie-lorry-verde_98407.webp,Rochii de Zi,Trendya
Rochie Lorry rosie,378.0,"Rochie lorry rosie  - stil casual, office- croi in a- decolteu rotund cu rever- maneci lungi cu manseta tip clopot- inchidere la spate cu fermoar ascuns- necaptusita- realizata din stofa barbie",1,https://ejolie.ro/product/rochie-11557,https://ejolie.ro/continut/produse/11557/1000/rochie-lorry-rosie_98409.webp,Rochii de Zi,Trendya
Rochie Donnya rosie,351.0,"Rochie donnya rosie  - stil casual, office- croi in a- decolteu rotund- maneci lungi- clape frontale- inchidere la spate cu fermoar ascuns- necaptusita- realizata din stofa barbie",1,https://ejolie.ro/product/rochie-11556,https://ejolie.ro/continut/produse/11556/1000/rochie-donnya-rosie_98413.webp,Rochii de Zi,Trendya
Rochie Donnya neagra,351.0,"Rochie donnya neagra  - stil casual, office- croi in a- decolteu rotund- maneci lungi- clape frontale- inchidere la spate cu fermoar ascuns- necaptusita- realizata din stofa barbie",1,https://ejolie.ro/product/rochie-11555,https://ejolie.ro/continut/produse/11555/1000/rochie-donnya-neagra_98414.webp,Rochii de Zi,Trendya
Rochie Lorry neagra,378.0,"Rochie lorry neagra  - stil casual, office- croi in a- decolteu rotund cu rever- maneci lungi cu manseta tip clopot- inchidere la spate cu fermoar ascuns- necaptusita- realizata din stofa barbie",1,https://ejolie.ro/product/rochie-11554,https://ejolie.ro/continut/produse/11554/1000/rochie-lorry-neagra_98418.webp,Rochii de Zi,Trendya
Rochie Donnya fucsia,351.0,"Rochie donnya fucsia  - stil casual, office- croi in a- decolteu rotund- maneci lungi- clape frontale- inchidere la spate cu fermoar ascuns- necaptusita- realizata din stofa barbie",1,https://ejolie.ro/product/rochie-11553,https://ejolie.ro/continut/produse/11553/1000/rochie-donnya-fucsia_98419.webp,Rochii de Zi,Trendya
Rochie Kiara galbena cu animal print,292.5,"Rochie kiara galbena cu animal print  - compozitie: 75% poliester, 19% bumbac, 6% elastan- rochia are buzunare laterale si este accesorizata cu o curea detasabila- nu are jupa, nu necesita- nu se incheie cu fermoar, rochia are un croi lejer",1,https://ejolie.ro/product/rochie-kiara-galbana-cu-animal-print,https://ejolie.ro/continut/produse/11533/1000/rochie-kiara-galbena-cu-animal-print_97618.webp,Rochii de Zi,Ejolie
Rochie Harper neagra,292.5,"Rochie harper neagra  - compozitie: 75% poliester, 19% bumbac, 6% elastan- rochia se incheie lateral cu fermoar ascuns- are buzunare laterale- nu are jupa",1,https://ejolie.ro/product/rochie-harper-rosie-11530,https://ejolie.ro/continut/produse/11530/1000/rochie-harper-neagra_97624.webp,Rochii de Zi,Ejolie
Rochie Priscilla neagra,255.3,"Rochia priscilla neagra este o piesa îndrazneata si sofisticata, care atrage atentia si emana încredere si stil. este confectionata dintr-un material elegant, care se muleaza pe corp într-o croiala cambrata, subliniind talia si alungind silueta purtatoarei. lungimea midi adauga un aer de eleganta clasica, iar taietura discreta din partea inferioara ofera confort si libertate de miscare.designul rochiei este accentuat de mânecile voluminoase, de tip bufant, care confera o nota de dramatism si mod",1,https://ejolie.ro/product/rochie-priscilla-neagra-cu-buline-albe-11528,https://ejolie.ro/continut/produse/11528/1000/rochie-priscilla-neagra_97629.webp,Rochii de seara,Ejolie
Rochie Harper rosie,292.5,"Rochie harper rosie- compozitie: 75% poliester, 19% bumbac, 6% elastan- rochia se incheie lateral cu fermoar ascuns- are buzunare laterale- nu are jupa",1,https://ejolie.ro/product/rochie-harper-rosie,https://ejolie.ro/continut/produse/11527/1000/rochie-harper-rosie_97631.webp,Rochii de Zi,Ejolie
Rochie Izzy bordo,352.0,"Rochia izzy este eleganta si rafinata, ideala pentru ocazii speciale sau evenimente formale.culoare: bordo, o nuanta vibranta si eleganta care se potriveste bine oricarei ocazii si adauga un plus de rafinament tinutei.material: materialul este de calitate, oferind o tinuta confortabila si sofisticata.design:decolteu si mâneci: rochia are un decolteu rotund si mâneci scurte, mentinând un aspect simplu si elegant.talie: prezinta un detaliu de încretitura în talie, care accentueaza silueta si adaug",1,https://ejolie.ro/product/rochie-izzy-rosie-11521,https://ejolie.ro/continut/produse/11521/1000/rochie-izzy-bordo_97645.webp,Rochii de Zi,Trendya
Rochie Pilar rosie,209.4,Rochie pilar rosie,1,https://ejolie.ro/product/rochie-pilar-albastra-11517,https://ejolie.ro/continut/produse/11517/1000/rochie-pilar-rosie_97654.webp,Outlet,Ejolie
Rochie Izzy rosie,352.0,"Rochia izzy este eleganta si rafinata, ideala pentru ocazii speciale sau evenimente formale.culoare: rosu, o nuanta vibranta si eleganta care se potriveste bine oricarei ocazii si adauga un plus de rafinament tinutei.material: materialul este de calitate, oferind o tinuta confortabila si sofisticata.design:decolteu si mâneci: rochia are un decolteu rotund si mâneci scurte, mentinând un aspect simplu si elegant.talie: prezinta un detaliu de încretitura în talie, care accentueaza silueta si adauga",1,https://ejolie.ro/product/rochie-izzy-lila-11515,https://ejolie.ro/continut/produse/11515/1000/rochie-izzy-rosie_97658.webp,Rochii de Zi,Trendya
Rochie Pilar albastra,209.4,Rochie pilar albastra,1,https://ejolie.ro/product/rochie-pilar-verde-11491,https://ejolie.ro/continut/produse/11491/1000/rochie-pilar-albastra_97725.webp,Outlet,Ejolie
Rochie Luna roz din catifea,399.0,Rochie luna roz  din catifea,1,https://ejolie.ro/product/rochie-luna-roz-din-catifea,https://ejolie.ro/continut/produse/11469/1000/rochie-luna-roz-din-catifea_97788.webp,Rochii de ocazie,Ejolie
Rochie Izzy lila,140.8,"Rochia izzy este eleganta si rafinata, ideala pentru ocazii speciale sau evenimente formale.culoare: lila, o nuanta vibranta si eleganta care se potriveste bine oricarei ocazii si adauga un plus de rafinament tinutei.material: materialul este de calitate, oferind o tinuta confortabila si sofisticata.design:decolteu si mâneci: rochia are un decolteu rotund si mâneci scurte, mentinând un aspect simplu si elegant.talie: prezinta un detaliu de încretitura în talie, care accentueaza silueta si adauga",1,https://ejolie.ro/product/rochie-izzy-galbena-11450,https://ejolie.ro/continut/produse/11450/1000/rochie-izzy-lila_97834.webp,Outlet,Trendya
Rochie Lora verde,268.13,Rochie lora verde- compozitie: 92% poliester; 8% lycra- inchidere cu fermoar la spate- rochia nu are jupa,1,https://ejolie.ro/product/rochie-lora-albastra-11441,https://ejolie.ro/continut/produse/11441/1000/rochie-lora-verde_97334.webp,Outlet,Ejolie
Rochie Mara mov cu insertii din catifea,314.6,Rochie mara mov cu insertii din catifea,1,https://ejolie.ro/product/rochie-mara-roz-cu-insertii-din-catifea-11388,https://ejolie.ro/continut/produse/11388/1000/rochie-mara-roz-cu-insertii-din-catifea_97127.webp,Outlet,Ejolie
Rochie Ruth verde cu fulgi,288.75,Rochie ruth verde cu fulgi,1,https://ejolie.ro/product/rochie-ruth-neagra-cu-fulgi-11367,https://ejolie.ro/continut/produse/11367/1000/rochie-ruxia-neagra-cu-fulgi_97070.webp,Rochii de seara,Ejolie
Fusta Vasia neagra,405.0,"Esenta feminitatii moderne &ndash; eleganta, fluida si plina de miscare.  fusta vasia cucereste prin linia sa ampla si rafinamentul discret al croielii. cu talia înalta si pliurile fine care cad lejer, aceasta piesa contureaza o silueta gratioasa si sofisticata. deschiderea laterala adauga o nota subtila de senzualitate, pastrând însa echilibrul perfect între eleganta si confort.realizata dintr-un material plin, usor elastic, cu o cadere impecabila, vasia se asaza frumos pe corp si creeaza acel ",1,https://ejolie.ro/product/fusta-neagra,https://ejolie.ro/continut/produse/11363/1000/fusta-neagra_97059.webp,Fuste,Trendya
Rochie Iman neagra,369.6,Rochie iman neagra,1,https://ejolie.ro/product/rochie-camilla-neagra,https://ejolie.ro/continut/produse/11348/1000/rochie-camilla-neagra_97018.webp,Rochii de Zi,Ejolie
Camasa Timea neagra,297.0,"Camasa timea neagra  este recomandata atat pentru o tinuta casual eleganta, cat si pentru o tinuta office. este realizata din poplin. are maneci lungi. se inchide frontal cu nasturi si fundita la gat.",1,https://ejolie.ro/product/camasa-neagra,https://ejolie.ro/continut/produse/11314/1000/camasa-timea-neagra_98766.webp,Bluze | Camasi,Trendya
Camasa Timea bleu,297.0,"Camasa timea bleu este recomandata atat pentru o tinuta casual eleganta, cat si pentru o tinuta office. este realizata din poplin. are maneci lungi. se inchide frontal cu nasturi si fundita la gat.",1,https://ejolie.ro/product/camasa-bleu,https://ejolie.ro/continut/produse/11313/1000/camasa-timea-bleu_98769.webp,Bluze | Camasi,Trendya
Camasa Timea alba,297.0,"Camasa timea alba, cu guler si mansete incretite, este recomandata atat pentru o tinuta casual eleganta, cat si pentru o tinuta office. este realizata din poplin. are maneci lungi. se inchide frontal cu nasturi si fundita la gat.",1,https://ejolie.ro/product/camasa-alba,https://ejolie.ro/continut/produse/11312/1000/camasa-timea-alba_98771.webp,Bluze | Camasi,Trendya
Rochie Beatriz neagra cu flori,425.0,Rochie beatriz neagra cu flori  - compozitie: 100% poliester>- inchidere cu nasturi la spate- rochia nu are jupa,1,https://ejolie.ro/product/rochie-beatriz-neagra-cu-maneci-brodate-11299,https://ejolie.ro/continut/produse/11299/1000/rochie-beatriz-neagra-cu-flori_96882.webp,Rochii de Zi,Ejolie
Rochie Beatriz neagra cu maneci brodate,425.0,Rochie beatriz neagra cu maneci brodate> - compozitie: 100% poliester- inchidere cu nasturi la spate- rochia nu are jupa,1,https://ejolie.ro/product/rochie-beatriz-neagra-cu-maneci-brodate,https://ejolie.ro/continut/produse/11294/1000/rochie-beatriz-neagra-cu-maneci-brodate_96863.webp,Rochii de Zi,Ejolie
Rochie Reem rosie,277.2,Rochie reem rosie,1,https://ejolie.ro/product/rochie-reem-rosie,https://ejolie.ro/continut/produse/11290/1000/rochie-reem-rosie_96853.webp,Rochii de ocazie,Trendya
Rochie Freesia fucsia,299.48,Rochie freesia fucsia,1,https://ejolie.ro/product/rochie-freesia-fucsia,https://ejolie.ro/continut/produse/11288/1000/rochie-freesia-fucsia_96850.webp,Rochii de ocazie,Trendya
Rochie Violeta lila,257.4,"Rochie violeta este o rochie scurta, de culoare lila metalic, cu un design modern si elegant, potrivita pentru evenimente de seara sau cocktail-uri.rochia este confectionata dintr-un material lucios, plisat fin, care reflecta subtil lumina si adauga un aspect stralucitor, dar discret.croiala rochiei este ajustata pe corp, evidentiind silueta într-un mod subtil si rafinat.rochia are mâneci trei sferturi, care completeaza look-ul, oferind o acoperire suficienta pentru o tinuta de seara eleganta.de",1,https://ejolie.ro/product/rochie-violeta-roz-11228,https://ejolie.ro/continut/produse/11228/1000/rochie-violeta-lila_96753.webp,Rochii de Zi,Ejolie
Rochie Violeta alba,257.4,"Rochie violeta alba este o rochie scurta, cu un design modern si elegant, potrivita pentru evenimente de seara sau cocktail-uri.rochia este confectionata dintr-un material lucios, plisat fin, care reflecta subtil lumina si adauga un aspect stralucitor, dar discret.croiala rochiei este ajustata pe corp, evidentiind silueta într-un mod subtil si rafinat.rochia are mâneci trei sferturi, care completeaza look-ul, oferind o acoperire suficienta pentru o tinuta de seara eleganta.decolteul în v adânc, ",1,https://ejolie.ro/product/rochie-violeta-maro-11214,https://ejolie.ro/continut/produse/11214/1000/rochie-violeta-alba_96687.webp,Rochii de Zi,Ejolie
Rochie Violeta maro,257.4,"Rochie violeta este o rochie scurta, de culoare maro metalic, cu un design modern si elegant, potrivita pentru evenimente de seara sau cocktail-uri.rochia este confectionata dintr-un material lucios, plisat fin, care reflecta subtil lumina si adauga un aspect stralucitor, dar discret.croiala rochiei este ajustata pe corp, evidentiind silueta într-un mod subtil si rafinat.rochia are mâneci trei sferturi, care completeaza look-ul, oferind o acoperire suficienta pentru o tinuta de seara eleganta.de",1,https://ejolie.ro/product/rochie-violeta-vernil-11213,https://ejolie.ro/continut/produse/11213/1000/rochie-violeta-maro_96683.webp,Rochii de Zi,Ejolie
Rochie Soledad neagra,599.4,"Rochie soledad neagra midi emana eleganta si rafinament, fiind ideala pentru evenimente speciale si ocazii de seara. confectionata dintr-un material fluid si stralucitor, rochia capteaza subtil lumina, adaugând un plus de stralucire tinutei.decolteu: rochia are un decolteu în v petrecut, care alungeste silueta si adauga o nota de feminitate.mâneci: mânecile lungi bufante sunt realizate din acelasi material fluid, conferind un aspect romantic. mansetele sunt elasticate, formând volane delicate la",1,https://ejolie.ro/product/rochie-soledad-crem-11199,https://ejolie.ro/continut/produse/11199/1000/rochie-soledad-neagra_96522.webp,Rochii de ocazie,Ejolie
Rochie Doris neagra cu strasuri aplicate,1199.0,"Rochie doris neagra cu strasuri aplicate- rochie midi, fara bretele, cu modele decorative aplicate pe partea din fata si cu strasuri- se incheie la spate cu fermoar ascuns- are push-up- are jupa- rochia are crepeu in partea din fata- compozitie: 76% poliester, 18% vascoza, 6% licra",1,https://ejolie.ro/product/rochie-doris-neagra-cu-strasuri-aplicate,https://ejolie.ro/continut/produse/11195/1000/rochie-doris-neagra-cu-strasuri-aplicate_96533.webp,Rochii de seara,Ejolie
Rochie Tea neagra,584.35,"Rochie tea neagra este o piesa eleganta si sofisticata, potrivita pentru ocazii speciale. este o rochie midi, cu o croiala în a, care ofera un aspect fluid si gratios. rochia are mâneci trei sferturi, adaugând un aer clasic si rafinat.elementul central al rochiei este o aplicatie spectaculoasa în forma de floare supradimensionata, plasata în zona taliei. floarea este decorata cu pietre stralucitoare, ceea ce adauga un contrast luminos fata de simplitatea neagra a tesaturii. acest detaliu capteaz",1,https://ejolie.ro/product/rochie-tea-verde-11168,https://ejolie.ro/continut/produse/11168/1000/rochie-tea-neagra_96622.webp,Rochii de ocazie,Ejolie
